"osm_id","fclass","name","type","geometry"
"2678170998","bakery","Padaria Senhor dos Passos","poi","0101000000A01C6041F56F41C0E22B706880891CC0"
"2678741385","bank","Santander","poi","010100000036CAFACDC47141C0F5DFDE90A1761CC0"
"2678749782","university","Faculdade de Ciências Médicas da Paraíba","poi","01010000004654F2FB487141C06E7C372740761CC0"
"2678753524","school","Instituto João XXIII","poi","010100000080F4A853797041C0022A1C412A751CC0"
"2681582442","bar","Bá do Zé","poi","01010000005473B9C1506B41C024534F30AD671CC0"
"2681583080","post_office","Correios - Manaíra","poi","0101000000832FF1EC976B41C06045FC7909641CC0"
"2693191783","comms_tower","TIM","poi","010100000027BAD3426E6E41C02ECC9DF419AB1CC0"
"2693195861","comms_tower","TIM","poi","01010000005F2E3DF5A36B41C05FD9603CDE871CC0"
"2695733548","mall","Manaíra Shopping","poi","01010000005CB11AA6116C41C0BF0E9C33A2641CC0"
"2731878958","bar","Bar do Borba","poi","01010000000893E2E3136C41C0DFD627CAEF961CC0"
"2789542912","supermarket","Bom Preço - Epitácio","poi","010100000034F790F0BD6D41C05E7C7665BC7A1CC0"
"2793874689","restaurant","Novo Oriente","poi","0101000000E34E8EA78A6B41C0564F41D9EF941CC0"
"2793896922","car_dealership","Seminovos Localiza","poi","0101000000F4F0AF2F236C41C097F7DD19126C1CC0"
"2809833347","car_rental","Aeroporto João Pessoa","poi","0101000000F7C4DF9B4B7941C0934550EBEC921CC0"
"2816162024","police","Policia Estadual","poi","01010000005B1F7B62426B41C033AFD980BEE31CC0"
"2838290900","bank","Santander","poi","01010000001F3CC90C0A7141C07678BE558D7C1CC0"
"2838296427","bank","Banco do Brasil","poi","0101000000F2D885D50E7141C052521674317C1CC0"
"2838299416","hotel","Hotel Guarany","poi","010100000028BBF48A027141C0ABCA63720F7E1CC0"
"2846396838","hospital","Complexo Hospitalar Mangabeira - Trauminha","poi","0101000000C8C4F70F336B41C08E90268348B31CC0"
"2847348199","bookshop","Livraria Paulos","poi","01010000003C5D273FF37041C0181C6F3CE9761CC0"
"2847352846","car_dealership","Shopping dos Automoveis","poi","01010000009D4CDC2A886C41C07C1AE6BADF5F1CC0"
"2884646402","police","Delegacia do Turista","poi","0101000000F66E3D54646941C0D9017C5CC0701CC0"
"2885794674","supermarket","HIper Bompreço Lagoa","poi","01010000005DD3CD0F6D7041C0371EC76A4E791CC0"
"2885813044","bank","Banco Itaú - Epitácio Pessoa","poi","0101000000F7BF6DB76E6D41C0BCC161B36D7A1CC0"
"2885820548","bank","HSBC - Epitácio Pessoa","poi","01010000006DCDB117656D41C0C9EB1C5E6B7A1CC0"
"2885821955","bank","Caixa Econômica Federal - Epitácio Pessoa","poi","0101000000D34CF73AA96D41C0F74663A3627A1CC0"
"2902104297","library","Arquivo Eclesiástico","poi","01010000009075278EF27041C0530F875BF4741CC0"
"2902104298","museum","Centro Cultural São Francisco","poi","0101000000875E903EF77041C05704A4A256751CC0"
"2928661443","hotel","Igatu Praia Hotel","poi","0101000000D1162186676941C045F12A6B9B821CC0"
"2929096280","hotel","Ambassador Flat","poi","01010000000FBA84436F6941C0A9CD4939A9811CC0"
"2929096281","hotel","Littoral Hotel","poi","0101000000D4539A83566941C0E8C479933A841CC0"
"2929096282","hotel","Nord Luxxor Cabo Branco","poi","0101000000510B6F206E6941C06F6D3C331C821CC0"
"2929096283","hotel","Nord Ondas do Atlantico","poi","0101000000F1F9BC3D636941C033F9669B1B831CC0"
"2929149343","restaurant","Olho de Lula","poi","0101000000C2CBC28D4A6941C064F492B53C851CC0"
"2936706413","restaurant","Mamma mia","poi","0101000000E54350357A6941C0901150E108721CC0"
"2953642785","hotel","Trevo Motel","poi","0101000000F28E9D013F6E41C0DE77674870A61CC0"
"2979269525","sports_shop","BeloMania","poi","0101000000EBA05C644C6941C0CAF89C60A4741CC0"
"2997096965","bar","Rei da Fava","poi","0101000000EB025E66D86F41C02BEFF494E6A81CC0"
"3014288872","bank","Banco do Brasil","poi","010100000007126FF8386F41C07BFFD59931831CC0"
"3036281279","restaurant","Nonna Anaia","poi","01010000001F115322896941C005847B0A25701CC0"
"3168629423","supermarket","Mercadinho Bonopreço","poi","0101000000EE8A2A0D466E41C0C76EFA0ED9CB1CC0"
"3195908758","fast_food","Beijo de Goma Tapiocaria","poi","0101000000D1E57228E86A41C0344C6DA983941CC0"
"3273474543","clothes","Santa Lolla","poi","0101000000F0EB76AC086A41C0931CB0ABC9731CC0"
"3273481863","clothes","Glamour Noivas - Aluguel de Roupa","poi","0101000000C864CCB8046A41C00CC2267C00741CC0"
"3273492678","pharmacy","Farmaflora","poi","0101000000A4F0EA66906941C00B9A965819751CC0"
"3287977543","fast_food","Subway","poi","01010000006B11AC05516B41C0278D2CF41C5C1CC0"
"3297525207","community_centre","Chácara NBS","poi","01010000001BDE077B6E6A41C05036E50AEFDA1CC0"
"3299325869","bar","Bar do Lula","poi","0101000000C0A8EEDB5A6B41C092F1DE07D6671CC0"
"3299327903","fast_food","Empadinha do Barnabé","poi","0101000000CF23905C486B41C0A8A8FA95CE671CC0"
"3299329406","fast_food","Manaçaí","poi","0101000000F7178BF0406B41C02E3BC43F6C691CC0"
"3301687961","hospital","CLIM","poi","0101000000882F1345486F41C03B0B314DC77A1CC0"
"3304432519","restaurant","Peixada do Amor","poi","0101000000D14A1064F36541C071D701C6E9A21CC0"
"3358374082","library","Biblioteca Juarez da Gama Batista","poi","0101000000759ABB4C036C41C0F71E2E39EE7C1CC0"
"3358404045","theatre","Teatro Paulo Pontes","poi","010100000099582AB9D46B41C05FAEEA515D7D1CC0"
"3358404046","theatre","Teatro de Arena Leonardo Nobrega","poi","0101000000F5EA2D2F0A6C41C0BB7D5699297D1CC0"
"3358404047","cinema","Cine Bangüê","poi","0101000000FDE71F33066C41C011C248D4B07C1CC0"
"3358435966","museum","Museu José Lins do Rego","poi","01010000003F4FA84CD66B41C0B34291EEE77C1CC0"
"4547454076","bank","Santander","poi","0101000000A8A78FC01F6C41C049DE944D148C1CC0"
"3358446193","theatre","Sala de Concertos Maestro José Siqueira","poi","0101000000BDA4D6A0D46B41C04F3C670B087D1CC0"
"3358452135","bank","Santander","poi","010100000009617F23CB6B41C0E876E569AF7C1CC0"
"3358460339","bank","Banco do Brasil","poi","0101000000570740DCD56B41C07C1C171FB07C1CC0"
"3358496776","theatre","Praça do Povo","poi","010100000079EB5795D86B41C0F56FF2B62D7D1CC0"
