osm_id,fclass,name,type,coordenates
243985615,bus_station,Terminal de Integração,transport,"[[-7.2206925, -35.8900253], [-7.2206174, -35.8899723], [-7.2205874, -35.8899073], [-7.2204887, -35.8899522], [-7.2204205, -35.8898442], [-7.2203777, -35.8898179], [-7.2206421, -35.8888523], [-7.2208032, -35.8887601], [-7.2208402, -35.8888196], [-7.2208509, -35.8887868], [-7.2209307, -35.8887405], [-7.2209819, -35.8888196], [-7.2210152, -35.8888015], [-7.2210604, -35.888882], [-7.2210378, -35.8889155], [-7.221075, -35.8889852], [-7.2209912, -35.8890429], [-7.2208569, -35.8893393], [-7.2207877, -35.8895271], [-7.2207464, -35.8897416], [-7.2206925, -35.8900253]]"
195002487,water,Lago,water,"[[-7.2508802, -35.870333], [-7.2507293, -35.8703236], [-7.2506653, -35.8702739], [-7.250639, -35.8701952], [-7.2509499, -35.8694685], [-7.2516455, -35.869705], [-7.2516065, -35.8697902], [-7.2514204, -35.870048], [-7.2512276, -35.8701074], [-7.2509438, -35.8703315], [-7.2508802, -35.870333]]"
262616029,wetland,Alagados,water,"[[-7.3578281, -35.8893623], [-7.3577876, -35.8893547], [-7.3577337, -35.8893471], [-7.3576427, -35.8893471], [-7.3575668, -35.8893204], [-7.3574948, -35.8892937], [-7.3573465, -35.8892555], [-7.357337, -35.8891029], [-7.3574915, -35.889061], [-7.3575892, -35.8890648], [-7.3576775, -35.8890839], [-7.3577528, -35.8891068], [-7.3578191, -35.8891449], [-7.3578596, -35.8892136], [-7.3578629, -35.8893356], [-7.3578281, -35.8893623]]"
262616030,wetland,Alagados,water,"[[-7.3621716, -35.8910789], [-7.3621044, -35.8910751], [-7.3620868, -35.890995], [-7.3620515, -35.8907623], [-7.3620515, -35.8907318], [-7.3620992, -35.8906898], [-7.3621469, -35.8906631], [-7.3621917, -35.8906593], [-7.362247, -35.8906784], [-7.3622994, -35.8907013], [-7.3623271, -35.8907356], [-7.3623471, -35.890789], [-7.3623743, -35.8907738], [-7.3623767, -35.8907471], [-7.3624167, -35.8906479], [-7.3624821, -35.8906937], [-7.3624697, -35.890789], [-7.3624668, -35.8908997], [-7.3624268, -35.8909073], [-7.362402, -35.8908539], [-7.3623118, -35.8909035], [-7.3623095, -35.8910027], [-7.3621716, -35.8910789]]"
262616031,water,Açude,water,"[[-7.3512335, -35.8699608], [-7.3512168, -35.8694229], [-7.3513951, -35.8695297], [-7.3516116, -35.8694458], [-7.3518677, -35.8694153], [-7.3520346, -35.8694534], [-7.3518677, -35.8695488], [-7.3516231, -35.8696747], [-7.351573, -35.8697739], [-7.3514338, -35.869957], [-7.3512335, -35.8699608]]"
262616032,water,Açude,water,"[[-7.3651991, -35.897274], [-7.3651648, -35.8972321], [-7.3651662, -35.8971939], [-7.3652496, -35.8971939], [-7.3652654, -35.8969307], [-7.3653131, -35.8968735], [-7.3653159, -35.8968048], [-7.3652878, -35.8967667], [-7.3652339, -35.8965836], [-7.3651648, -35.8965302], [-7.3651786, -35.8964958], [-7.3652434, -35.8964958], [-7.3652859, -35.8964844], [-7.3654342, -35.8965569], [-7.365447, -35.8965454], [-7.365603, -35.8965111], [-7.3656507, -35.896534], [-7.3656349, -35.8966866], [-7.3656349, -35.8969307], [-7.3655415, -35.897171], [-7.3654518, -35.8972588], [-7.3652639, -35.8972549], [-7.3651991, -35.897274]]"
497215943,college,"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba",poi,"[[-7.2392374, -35.9170251], [-7.2383883, -35.9149422], [-7.2407511, -35.9139568], [-7.2409178, -35.9139942], [-7.2416562, -35.9157422], [-7.2413487, -35.9160163], [-7.2412607, -35.9162218], [-7.2395289, -35.9169137], [-7.2392374, -35.9170251]]"
289941118,water,Açude Velho,water,"[[-7.3600075, -35.7816047], [-7.3596286, -35.7814445], [-7.359433, -35.7812782], [-7.3592925, -35.7811487], [-7.359213, -35.7813521], [-7.3590725, -35.7813706], [-7.3587913, -35.781272], [-7.3584797, -35.7809947], [-7.3582535, -35.7808591], [-7.3582597, -35.7805942], [-7.358388, -35.7802306], [-7.3584858, -35.7802368], [-7.3587424, -35.7805449], [-7.3590602, -35.7806373], [-7.3593108, -35.780853], [-7.3594697, -35.7809023], [-7.3594697, -35.7807913], [-7.3595675, -35.7807112], [-7.3597386, -35.7806989], [-7.3596775, -35.7805017], [-7.3599158, -35.7803908], [-7.3600197, -35.7803785], [-7.3602153, -35.7805695], [-7.3602764, -35.7807975], [-7.360362, -35.7811611], [-7.3603131, -35.7815924], [-7.3600075, -35.7816047]]"
291266189,water,Açude Sindô Ribeiro,water,"[[-7.1825612, -35.807462], [-7.1820021, -35.8071071], [-7.1823044, -35.8066893], [-7.1820276, -35.8060885], [-7.1819212, -35.803578], [-7.1813251, -35.8030415], [-7.1815806, -35.8023549], [-7.1821128, -35.8021618], [-7.1815806, -35.8017541], [-7.181538, -35.8004881], [-7.1818148, -35.7993723], [-7.1816444, -35.7969905], [-7.1820064, -35.7963896], [-7.1829218, -35.7956815], [-7.1839224, -35.7955957], [-7.1848591, -35.7947159], [-7.1848165, -35.7949949], [-7.1848591, -35.7954455], [-7.1848804, -35.7959605], [-7.1845398, -35.7963038], [-7.1839011, -35.7960249], [-7.1838585, -35.7969046], [-7.1843695, -35.7969475], [-7.185072, -35.7984067], [-7.1847355, -35.7997815], [-7.1837415, -35.8001571], [-7.1838451, -35.7997188], [-7.1836173, -35.7992179], [-7.1832031, -35.799051], [-7.1828097, -35.7991553], [-7.1826855, -35.7994684], [-7.1826647, -35.800011], [-7.1825612, -35.800178], [-7.1822299, -35.800825], [-7.1828925, -35.8016807], [-7.1831824, -35.801639], [-7.1838036, -35.8009294], [-7.1837415, -35.801639], [-7.1837622, -35.802766], [-7.1828097, -35.8036426], [-7.183141, -35.8041226], [-7.1824784, -35.8053749], [-7.1826647, -35.8063558], [-7.1829339, -35.8069402], [-7.1825612, -35.807462]]"
229614630,nightclub,Spazzio,poi,"[[-7.2430468, -35.8696592], [-7.2426751, -35.8696315], [-7.2426832, -35.869521], [-7.2424995, -35.8695073], [-7.242548, -35.8688444], [-7.2433199, -35.8689019], [-7.2432717, -35.8695591], [-7.2430553, -35.869543], [-7.2430468, -35.8696592]]"
