osm_id,fclass,name,type,coordenates
709365087,residential,Travessa Santa Terezinha,road,"[[-7.2093946, -35.9358674], [-7.2092391, -35.9358005], [-7.2090594, -35.9357348], [-7.2089929, -35.935712]]"
709365089,residential,Rua Amelia Camelo,road,"[[-7.2048981, -35.9270163], [-7.2051562, -35.9272201], [-7.2051935, -35.927322]]"
709365090,residential,Rua Amelia Camelo,road,"[[-7.2048981, -35.9270163], [-7.2045735, -35.9269358]]"
709365091,residential,Avenida Manoel Gonçalves Melo,road,"[[-7.2085437, -35.9261473], [-7.208388, -35.9262116], [-7.2058173, -35.9269976]]"
709365092,residential,Rua Manoel Mota,road,"[[-7.210324, -35.9335859], [-7.210324, -35.9334476], [-7.2100658, -35.9325119], [-7.2100256, -35.9323662], [-7.2100659, -35.9321629], [-7.210021, -35.9319491]]"
709365093,residential,Travessa Santa Terezinha,road,"[[-7.2092802, -35.9342357], [-7.2096303, -35.9341984], [-7.2097253, -35.9341505]]"
709365177,residential,Rua Professora Severina Ramos Silva,road,"[[-7.2447068, -35.8758844], [-7.2447381, -35.8764263], [-7.2447743, -35.8769978]]"
709365178,residential,Rua Professora Severina Ramos Silva,road,"[[-7.2447743, -35.8769978], [-7.2458966, -35.8768514]]"
709367993,residential,Rua Francisco Alves Ramalho,road,"[[-7.2484681, -35.8687771], [-7.248013, -35.8688122], [-7.2479173, -35.8688931]]"
709367995,service,Rua Manoel Cardoso Palhano,road,"[[-7.2497084, -35.8712981], [-7.2497252, -35.8703382]]"
709367996,residential,Travessa Manoel Chaves,road,"[[-7.2427568, -35.8633132], [-7.2429592, -35.8633143]]"
709367997,residential,Rua Maria das Neves Cavalcante,road,"[[-7.2470575, -35.8698543], [-7.2471851, -35.8713176]]"
709368120,residential,Travessa João Gaudino FIlho,road,"[[-7.245164, -35.8514711], [-7.244075, -35.8510387]]"
709368580,residential,Rua Belo Monte,road,"[[-7.2173256, -35.8577553], [-7.2180646, -35.8578334]]"
709368582,residential,Rua Oficial de Justiça Antônio Gomes,road,"[[-7.2194716, -35.857073], [-7.2195181, -35.8570167], [-7.2197886, -35.8568172]]"
709382637,residential,Avenida Quinze de Novembro,road,"[[-7.1986712, -35.8959873], [-7.1981496, -35.8960409], [-7.1975961, -35.8960302], [-7.195938, -35.8958423], [-7.1957094, -35.8958194], [-7.1949341, -35.8957385], [-7.1947616, -35.8957163], [-7.1946061, -35.8956337], [-7.1941112, -35.8952034], [-7.1939132, -35.8950753], [-7.1937452, -35.8950519], [-7.1936177, -35.8951192]]"
709382639,residential,Rua Silvio Romero,road,"[[-7.1951777, -35.8926318], [-7.1952092, -35.8922027]]"
