osm_id,fclass,name,type,coordenates
5975643486,fast_food,Parada Obrigatória,poi,"[-7.2389765, -35.8714804]"
5975643487,fast_food,Q-Delícia,poi,"[-7.2390129, -35.8717954]"
5975643985,convenience,Banca e Conveniência,poi,"[-7.2389716, -35.8717366]"
6161549388,bank,Caixa,poi,"[-7.2215745, -35.8750382]"
6211303587,police,Polícia Militar,poi,"[-7.2385689, -35.8712428]"
6211303786,convenience,Loja de Conveniência e Variedades,poi,"[-7.2383806, -35.8709709]"
6211303787,fast_food,Ki-Lanches,poi,"[-7.2384143, -35.8710273]"
6211303788,fast_food,Kabana Burg,poi,"[-7.2384585, -35.8710881]"
6211303789,convenience,Gabriela,poi,"[-7.2385237, -35.8710179]"
6211303791,convenience,Fiteiro,poi,"[-7.2385235, -35.8708006]"
6211303985,fast_food,Tapiocaria,poi,"[-7.238258, -35.8708255]"
6211304185,fast_food,Davi Lanches,poi,"[-7.2383408, -35.8709225]"
6211304187,restaurant,Sabor da Terra,poi,"[-7.2391395, -35.8715715]"
6211305285,cafe,RG Lanches,poi,"[-7.2385716, -35.8710837]"
6211305286,fast_food,Lara Lanches,poi,"[-7.2386153, -35.8711533]"
6229530917,kindergarten,Unidade Pedagógica 16 de Julho,poi,"[-7.2268053, -35.8723274]"
6245544412,bar,Bar do Nil,poi,"[-7.2258141, -35.8739635]"
6248334778,butcher,Granja Santa Ana,poi,"[-7.225507, -35.8739704]"
6248353755,convenience,Mercearia do Seu Basto,poi,"[-7.2256618, -35.8741232]"
6253717386,bar,Sapateiro's Bar,poi,"[-7.2230873, -35.8682807]"
6253717387,car_wash,Santo António,poi,"[-7.217125, -35.8677635]"
6267829421,pharmacy,Drogasil,poi,"[-7.2261414, -35.8765331]"
6267836734,convenience,Monumento Café,poi,"[-7.2261188, -35.8764406]"
6269333201,restaurant,Bodódromo Bar e Restaurante,poi,"[-7.2243067, -35.8754642]"
6270424536,restaurant,O Escritório Bar & Restaurante,poi,"[-7.2265206, -35.8765224]"
6274376839,mall,Shopping Pátio Cidade Nova,poi,"[-7.2132414, -35.9224805]"
6311787886,school,E M Pinheiro Guedes,poi,"[-7.1656795, -36.0478167]"
6311787887,restaurant,Morada do Sol,poi,"[-7.1810941, -35.9869788]"
6311788887,restaurant,Mirante Moriá,poi,"[-7.1798393, -35.9921604]"
6311788888,convenience,Mini Box do Murilo,poi,"[-7.1825581, -35.9842438]"
6317125849,convenience,Mini Box 774,poi,"[-7.2351219, -35.8780499]"
6317136894,fast_food,Dida's Lanches,poi,"[-7.2350647, -35.8776797]"
6317220594,doityourself,Carvalho Materiais de Construção,poi,"[-7.2347494, -35.8773485]"
6338250789,convenience,Mercadinho de Neto,poi,"[-7.1966363, -35.9566765]"
6338250790,fast_food,Pastel do Leandro,poi,"[-7.2004514, -35.9528855]"
6338250791,restaurant,O Assadão,poi,"[-7.2022504, -35.9514907]"
6338252689,bakery,Padaria,poi,"[-7.1799491, -36.0054683]"
6338252690,convenience,São José,poi,"[-7.1822684, -35.984683]"
6338268186,fast_food,Nina Lanches,poi,"[-7.1948205, -35.9629517]"
6338273685,doityourself,Armazém Fluminense,poi,"[-7.1668637, -36.0423617]"
6338280501,hairdresser,Airton Cabeleireiros,poi,"[-7.2359696, -35.8940906]"
6338280503,bank,Banco do Brasil,poi,"[-7.2352649, -35.8884846]"
6338281090,bakery,Bolo Mania,poi,"[-7.2361182, -35.8952691]"
6379836462,restaurant,bar da bisteca,poi,"[-7.1879451, -35.8650298]"
6379836464,supermarket,fiteiro do preto,poi,"[-7.1871055, -35.865243]"
6388435069,fast_food,Ki Pastel da Liberdade,poi,"[-7.2237786, -35.8791871]"
6394689722,fast_food,Rock Burguer,poi,"[-7.2252367, -35.8724749]"
6399335374,butcher,Nutricarnes,poi,"[-7.2243347, -35.872888]"
6417055329,bakery,Panificadora Basílio I,poi,"[-7.2266603, -35.8707194]"
6448802364,bakery,Padaria Alvorada,poi,"[-7.2237001, -35.8730811]"
6448813212,pharmacy,Bragapharma,poi,"[-7.2234819, -35.8730771]"
6456072838,fast_food,Oficina do Salgado,poi,"[-7.2265712, -35.8765881]"
6467159820,clothes,Império Multimarcas,poi,"[-7.2236641, -35.8728558]"
6468583094,fast_food,Empório da Tapioca,poi,"[-7.2266297, -35.8725151]"
6468587904,hairdresser,Barbearia Tropeiros,poi,"[-7.2263184, -35.8725956]"
6473104663,clothes,Look Modas,poi,"[-7.22219, -35.873238]"
6473104664,clothes,Esquadrão da Moda,poi,"[-7.2223164, -35.8731951]"
6473125187,pharmacy,Farmácia Dias,poi,"[-7.2221301, -35.8734848]"
6473150035,dentist,Sin-Saúde Integrativa,poi,"[-7.2235078, -35.8731455]"
6473170598,bakery,Panificadora Basílio II,poi,"[-7.222484, -35.8730462]"
6473525978,park,Parque da Liberdade,poi,"[-7.2387126, -35.895005]"
6479040785,guesthouse,São Jorge,poi,"[-7.2403236, -35.872087]"
6479283421,convenience,Supermercado Santos,poi,"[-7.2267934, -35.8705907]"
6484823568,playground,Parquinho do Parque da Liberdade,poi,"[-7.2384766, -35.8955017]"
6535984201,school,Instituto Nacional do Semiárido,poi,"[-7.2523999, -35.9459805]"
6548796085,memorial,Santos Dummont,poi,"[-7.2684439, -35.8940566]"
6574842117,fast_food,Lanchonete do Baiano,poi,"[-7.2298747, -35.8688901]"
6574842118,bar,Bar do Alcides,poi,"[-7.2299505, -35.8690953]"
6574842119,convenience,Mercadinho Junior,poi,"[-7.2298108, -35.8689116]"
6575052144,convenience,Gerson,poi,"[-7.2284844, -35.8681498]"
6579129686,motel,Carpe Diem,poi,"[-7.1803802, -35.8652676]"
6587123259,furniture_shop,Loft54,poi,"[-7.225117, -35.8817996]"
6587775054,cafe,Café Poético,poi,"[-7.2238664, -35.8793534]"
6587831209,convenience,Mercadinho Nota 10,poi,"[-7.1828351, -35.824056]"
6587831210,bakery,Padaria Renascer,poi,"[-7.1842287, -35.8257668]"
6587831212,restaurant,Restaurante dois irmãos,poi,"[-7.1862534, -35.8254677]"
6587831213,convenience,Mercadinho Maranata,poi,"[-7.1871464, -35.8224706]"
6587831271,school,EMEIEF Zezito Ribeiro,poi,"[-7.1874737, -35.822916]"
6588626087,pub,Chopp do Alemão,poi,"[-7.2163051, -35.8846391]"
6588629703,guesthouse,Sedução,poi,"[-7.2151584, -35.8848052]"
6588629704,laundry,Lave Quali,poi,"[-7.2153994, -35.8853322]"
6588690385,fast_food,Rei dos Salgados,poi,"[-7.2162392, -35.8847558]"
6588690386,bank,Santander,poi,"[-7.2160383, -35.8850729]"
6590010622,fast_food,Maria Pitanga,poi,"[-7.2239542, -35.8794862]"
6604231598,fast_food,Nildo Lanches,poi,"[-7.2231491, -35.9216435]"
6672934910,supermarket,Savoy,poi,"[-7.2241704, -35.8964708]"
6697531178,bicycle_shop,Afonso Bike,poi,"[-7.2220335, -35.8678844]"
6751145596,bicycle_shop,Well Bike,poi,"[-7.2349929, -35.8724079]"
